Plant url,Common name,Common Name - MBG,Botanical name,Botanical Name - MBG,Type,Family,Native range,Zone,Zone low,Zone high,Height,Height low,Height high,Unit,Spread,Spread low,Spread high,Unit,Bloom Time,Bloom Description,Sun,Water,Maintenance,Suggested Use,Flower,Attracts,Fruit,Leaf,Other,Tolerate,Culture,Noteworthy characteristics,Problems,Garden uses,Hummingbirds,Butterflies,Birds,Erosion,Rabbit,Black Walnut,Drought,Clay Soil,Deer,Dry Soil,Shallow-Rocky Soil,Heavy Shade,Wet Soil,Air Pollution
Not found,0,0,Chloris berroi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris brevispica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris canterai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris castilloniana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris ciliata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris cubensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris cucullata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris divaricata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris elata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris gayana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris mossambicensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris pectinata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris pycnothrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris radiata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris roxburghiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris sagraeana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris subdolichostachya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris submutica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris texensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris truncata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris ventricosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris verticillata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chloris virgata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chlorocrambe hastata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chlorogalum angustifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chlorogalum grandiflorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chlorogalum parviflorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chlorogalum pomeridianum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chlorogalum purpureum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chlorophora excelsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chlorophytum capense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=281868&isprofile=1&basic=Chlorophytum+comosum,0,spider plant ,Chlorophytum comosum,Chlorophytum comosum,Herbaceous perennial,Asparagaceae,Southern Africa,9 to 11,9,11,1.00 to 2.00 feet,1,2,feet,1.00 to 2.00 feet,1,2,feet,Flowers freely,White,Part shade to full shade,Medium,Low," Annual, Rain Garden",Insignificant,,,Colorful,," Drought, Heavy Shade, Dry Soil","
Culture
In warmer areas where outdoor cultivation is possible, grow in light shade in well-drained soil. Indoor plants need bright indirect sunlight and watering well when in full growth. Keep moderately moist and temperatures above 45°F. Ideal temperatures are between 55° and 70°. Do not over fertilize as heavily fertilized plants may not form as many new plantlets. Your plants will not run short of nutrients; its tubers store reserve food. Cut off yellowed foliage and brown tips which will occur unless conditions are perfect. Plantlets form when the spider plant receives short days and long, uninterrupted nights for at least three weeks. This plant has fleshy tuberous roots, so it will need to be divided and repotted before the roots burst your container, especially plastic containers.
","
Noteworthy Characteristics
Chlorophytum comosum is native to South Africa. It has linear leaves that are green or striped white. Flowering stems bear loose panicles of small, white, starry flowers. Plantlets are formed at the flowering nodes. When plants are full, they have an interesting, graceful, cascading habit.Genus name comes from the Greek words chloros meaning green and phyton meaning a plant.Specific epithet means furnished with a tuft.‘Variegatum’ has margins of white or cream. ‘Vittatum’ has recurved leaves with a central white stripe and green margins.
","
Problems
Plants are susceptible to root rot if waterlogged, whiteflies, spider mites, scales and aphids. Leaf tips turn brown from too little water, too low humidity, too much salts and excess of fluorides in the water. The foliage will also scald if placed in direct sun. For more information see: Problems Common to Many Indoor Plants
","
Garden Uses
In warmer climates or during summer months in colder areas, spider plants are well-suited to use in planters or as a groundcover. The plantlets will cascade over a wall or planter forming a fountain effect. The variegated cultivars brighten up any shaded locations. It can be used as an edging along walks or in front of shrub borders. As an indoor plant, it is used primarily in baskets. It tolerates artificial light very well and therefore makes an excellent plant for offices and commercial settings.
",,,,,,,,,,,,,,
Not found,0,0,Choerospondias axillaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Choisya dumosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chondrilla juncea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chondrodendron tomentosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chonecolea doellingeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorisia insignis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=277944&isprofile=1&basic=Chorisia+speciosa,0,silk floss tree ,Chorisia speciosa,Chorisia speciosa,Tree,Malvaceae," Brazil, Argentina",9 to 10,9,10,40.00 to 60.00 feet,40,60,feet,20.00 to 40.00 feet,20,40,feet,October to November,Pink to rose-purple,Full sun,Medium,Low,Flowering Tree,Showy,,Showy,,Thorns,,"
Culture
Winter hardy to USDA Zones 9-10.   Best with consistent moisture in humusy, well-drained soils in full sun.  Tolerates some light shade, but best flowering is in full sun.  Trees with established root systems have some drought tolerance.  Leaves drop when temperatures sink below 27 degrees F.
","
Noteworthy Characteristics
Chorisia speciosa commonly called silk floss tree is a conical deciduous tree with somewhat irregular branching that is native to tropical and sub-tropical forested areas of Argentina and Brazil where it often rises to 40-60' tall.  This tree is now grown as a showy flowering tree in many tropical areas around the globe.  It performs well in southern Florida, parts of California and Hawaii.  It will typically develop an attractive, rounded, umbrella-like crown over time.  Trunks and branches are armed with stout triangular spines.  Trunks are green in youth, but may eventually mature to gray.   Each palmate, compound, light green leaf has 5-7 serrate, lanceolate leaflets (each to 5"" long).  Leaves typically drop in fall before this tree blooms.  Open, five-petaled, funnel-shaped flowers (3-5"" diameter) which somewhat resemble hibiscus bloom late fall to early winter.  Flowers are quite showy, featuring pink to rose-purple petals with creamy white to yellowish-white throats.  Flowers are followed by pear-shaped capsules (fruit pods) filled with seed embedded in silky white floss (hence the common name of silk floss tree).  In its native territory, floss has been harvested for a number of uses including stuffing pillows.  Capsules split open in spring when ripe releasing the seeds into the wind.  This fruit rarely sets on trees grown outside of tropical areas.  

This tree was recently removed by some experts from the Bombacaceae family to the Malvaceae family and renamed Ceiba speciosa.  Hibiscus is in the mallow family (silk floss tree and hibiscus have similar flowers) and Kapok tree is in the Ceiba genus (silk floss tree and kapok both have silky floss in seed pods).  RHS still recognizes Chorisia as the genus name.Genus name honors botanical artist Ludwig (Louis) Choris (1795-1828).Specific epithet means showy.
","
Problems
No serious insect or disease problems.   Leaf spot may occur.  Watch for scale.  Difficult to propagate from seed or cuttings.
","
Garden Uses
Specimen.   Flowering tree.   This tree may be grown in containers.
",,,,,,,,,,,,,,
Not found,0,0,Chorisiva nevadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorispora tenella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe angustifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe biloba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe blakleyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe brevicornu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe breweri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe clevelandii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe corrugata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe cuspidata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe diffusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe douglasii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe fimbriata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe howellii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe leptotheca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe membranacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe obovata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe orcuttiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe palmeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe parryi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe polygonoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe procumbens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe pungens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe rectispina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe rigida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe robusta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe spinosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe staticoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe stellulata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe uniaristata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe valida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe ventricosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe watsonii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe wheeleri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chorizanthe xanti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Christia verspertilionis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Christolea parryoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromatochlamys muscorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromolaena bigelovii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromolaena borinquensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromolaena corymbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromolaena frustrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromolaena geraniifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromolaena ivifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromolaena odorata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromolaena oteroi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chromolaena sinuata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chrozophora tinctoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chrysactinia mexicana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chrysanthellum americanum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chrysanthemum arcticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chrysanthemum cinerariifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Chrysanthemum majus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=274180&isprofile=1&basic=Chrysanthemum+morifolium,0,garden mum ,Chrysanthemum morifolium,Chrysanthemum morifolium 'Bedazzled Bronze',Herbaceous perennial,Asteraceae,,5 to 9,5,9,2.00 to 3.00 feet,2,3,feet,1.00 to 2.00 feet,1,2,feet,September to frost,Burnt orange with bronze-gold petal tips,Full sun,Medium,Low,Annual,Showy,,,,," Rabbit, Deer","
Culture
Best grown in humusy, fertile, consistently moist, well-drained soils in full sun.  Tolerates very light shade, and appreciates some afternoon protection from the hot sun in southern climates.  Plants tend to sprawl with too much shade.  Best planted in spring after last frost date, late summer or early fall (prior to September 15) so that the roots will have ample time to develop prior to the onset of winter.  Space new plants 18-24” apart.  Pinch stems back (as with most garden mums) from late spring to mid-summer (e.g., Memorial Day to the 4th of July) to control height, encourage bushy vegetative growth and delay the onset of flowering to late summer or early fall.  Leave stems unpinched for looser plants with earlier bloom time.  For best bloom, feed plants several times during the growing season.  Divide as needed (usually every 2-3 years) in spring or fall.  In warm winter climates, cut plants back to 6” after flowering.  In cold winter climates of Zones 5 and 6, leave the top growth in place to protect the crowns and apply a loose mulch such as straw or evergreen boughs.  It should be noted that in cold winter climates such as the St. Louis area, plants given winter protection will usually survive winter, but not always.  Winter hardiness can vary considerably from year to year and from location to location within the same hardiness zone.  

Notwithstanding the preceding recommendations, garden mums are frequently purchased in pots in late summer each year and grown as fall flowering annuals to supplement or replace summer annuals, rather than as permanent additions to a perennial garden.
","
Noteworthy Characteristics
Chrysanthemum morifolium, commonly known as chrysanthemum or garden mum, is a compact, clump-forming, herbaceous perennial that typically grows to 2-3’ tall.  It is native to China.  Solitary (infrequently appearing in a loose corymb), creamy yellow flowers (to 2 3/8” across) appear in an often prolific mid-season bloom extending from September to frost.  Flower colors of various cultivars of this species include shades of white, yellow, orange, lavender, purple or red.  Deeply lobed dark green leaves.  Species plants have been used in Chinese medicine to treat anxiety.Genus name comes from the Greek words chrysos meaning gold and anthemon meaning flower.Specific epithet means having leaves like mulberry (Morus).‘Bedazzled Bronze’ flowers are an intense burnt orange in the center fading to a lighter bronze-gold at the petal ends.
","
Problems
Aphids, thrips and spider mites may cause significant damage.  Potential disease problems include Botrytis, powdery mildew, leaf spots, stem and root rots, rust, verticillium wilt, aster yellows and viruses.
","
Garden Uses
Mass or group.  Edgings.  Borders.  Containers.
",,,,,,,,,,,,,,
Not found,0,0,Chrysobalanus icaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=244302&isprofile=1&basic=Chrysogonum+virginianum,0,golden knee ,Chrysogonum virginianum,Chrysogonum virginianum,Herbaceous perennial,Asteraceae,Eastern United States,5 to 9,5,9,0.50 to 1.00 feet,0.5,1,feet,0.75 to 1.50 feet,0.75,1.5,feet,May to October,Yellow,Part shade to full shade,Medium to wet,Low," Naturalize, Rain Garden",Showy,,,,,Heavy Shade,"
Culture
Easily grown in average, medium moisture, well-drained soils in part shade to full shade.  Prefers moist, acidic, organically rich soils in sun-dappled part shade.  Tolerates full sun only if grown in consistently moist soils.  Spreads by rhizomes to form an attractive ground cover, but is easily controlled.  Remove spent flower stems for best ground cover appearance.  Easily grown from seed and may self-seed in the garden.
","
Noteworthy Characteristics
Chrysogonum virginianum, commonly called goldenstar, is a rhizomatous, low-growing perennial which typically forms a foliage mat to 3-4” tall spreading to 18"" wide or more.  It is native to woodland areas from Pennsylvania to Florida and Louisiana.  Star-shaped, daisy-like, bright yellow flowers (to 1.5” diameter) on stems originating in the leaf axils, bloom spring to fall in cool summer climates.  In hot summer climates such as St. Louis, bloom is profuse in spring, but usually becomes sparse or stops in the heat of the summer, with a light rebloom occurring in fall.  Flowering stems rise above the foliage mat to a height of 8-10"" tall.  Each flower has five, rounded, slightly-notched, yellow petals and a center tuft of yellow disk flowers.  Ovate, toothed, bright green leaves to 3” long.Genus name comes from the Greek words chrysos meaning gold and gonu meaning joint in reference to the location of the flower stems at the leaf axils (stem joints).Specific epithet means of Virginia.Common name is in reference to the star-like shape of the 5-petaled flowers.
","
Problems
No serious insect or disease problems. Some susceptibility to mildew.
","
Garden Uses
Ground cover for woodland gardens, native plant gardens or naturalized areas. Edging for woodland paths. Also may be used in shaded areas of border fronts or rock gardens.
",,,,,,,,,,,,,,
